"","run_id","min_bell_time","max_bell_time","run_id_school","run_id_run_code","run_type_code","run_type_student_code","run_type","students_transported"
"1088","2180.351","12:00 PM","12:00 PM","2180","351","3","51","To school midday","Special education"
"1089","2190.051","8:15 AM","8:15 AM","2190","051","0","51","To school","Special education"
"1090","2190.251","10:50 AM","10:50 AM","2190","251","2","51","From school midday","Special education"
"1091","2190.351","12:35 PM","12:35 PM","2190","351","3","51","To school midday","Special education"
"1092","2190.352","12:35 PM","12:35 PM","2190","352","3","52","To school midday","Special education"
"1093","2190.551","2:45 PM","3:15 PM","2190","551","5","51","From school shared run","Special education"
"1094","2190.552","3:00 PM","3:15 PM","2190","552","5","52","From school shared run","Special education"
"1095","2200.001","8:45 AM","8:45 AM","2200","001","0","01","To school","General education"
"1096","2200.101","3:45 PM","3:45 PM","2200","101","1","01","From school","General education"
"1097","2210.051","8:30 AM","8:30 AM","2210","051","0","51","To school","Special education"
"1098","2210.052","8:30 AM","8:30 AM","2210","052","0","52","To school","Special education"
"1099","2210.053","8:30 AM","8:30 AM","2210","053","0","53","To school","Special education"
"1100","2210.054","8:30 AM","8:30 AM","2210","054","0","54","To school","Special education"
"1101","2210.055","8:30 AM","8:30 AM","2210","055","0","55","To school","Special education"
"1102","2210.151","3:38 PM","3:38 PM","2210","151","1","51","From school","Special education"
"1103","2210.152","3:38 PM","3:38 PM","2210","152","1","52","From school","Special education"
"1104","2210.153","3:38 PM","3:38 PM","2210","153","1","53","From school","Special education"
"1105","2210.154","3:38 PM","3:38 PM","2210","154","1","54","From school","Special education"
"1106","2210.155","3:38 PM","3:38 PM","2210","155","1","55","From school","Special education"
"1107","2220.001","7:45 AM","7:45 AM","2220","001","0","01","To school","General education"
"1108","2220.002","7:45 AM","7:45 AM","2220","002","0","02","To school","General education"
"1109","2220.003","7:45 AM","7:45 AM","2220","003","0","03","To school","General education"
"1110","2220.004","7:45 AM","7:45 AM","2220","004","0","04","To school","General education"
"1111","2220.005","7:45 AM","7:45 AM","2220","005","0","05","To school","General education"
"1112","2220.006","7:45 AM","7:45 AM","2220","006","0","06","To school","General education"
"1113","2220.007","7:45 AM","7:45 AM","2220","007","0","07","To school","General education"
"1114","2220.008","7:45 AM","7:45 AM","2220","008","0","08","To school","General education"
"1115","2220.009","7:45 AM","7:45 AM","2220","009","0","09","To school","General education"
"1116","2220.010","7:45 AM","7:45 AM","2220","010","0","10","To school","General education"
"1117","2220.011","7:45 AM","7:45 AM","2220","011","0","11","To school","General education"
"1118","2220.101","2:45 PM","2:45 PM","2220","101","1","01","From school","General education"
"1119","2220.102","2:45 PM","2:45 PM","2220","102","1","02","From school","General education"
"1120","2220.103","2:45 PM","2:45 PM","2220","103","1","03","From school","General education"
"1121","2220.104","2:45 PM","2:45 PM","2220","104","1","04","From school","General education"
"1122","2220.105","2:45 PM","2:45 PM","2220","105","1","05","From school","General education"
"1123","2220.106","2:45 PM","2:45 PM","2220","106","1","06","From school","General education"
